GISJOIN,YEAR,ZCTA5A,TOT_POP,WHITE,PER_WH,BLACK,PER_BL,AI,NH,AINH,PER_AINH,ASIAN,PER_ASIAN,RACE_O,RACE_2,RACE_O2,PER_R_O,TOT_POP,HISP,PER_HISP,WORK_POP,CAR,PER_CAR,PUBLIC,PER_PUBLIC,TAXI,PER_TAXI,MOTOR,PER_MOTOR,BIKE,PER_BIKE,WALK,PER_WALK,WORK_O,PER_W_O,WORK_HO,PER_W_H,EDU_POP,K12,PER_K12,HS,PER_HS,SOMCOLL,PER_SCOL,BACHELOR,PER_BAC,GRAD_DEG,PER_GRAD,PER_BGRAD,MED_INC,HOUSE_POP,PUB_AS,PER_PA,RENT_POP,RENT_0,PER_RE0,RENT_10,PER_RE10,RENT_20,PER_RE20,RENT_30,PER_RE30,RENT_40,PER_RE40,RENT_50,PER_RE50,TOT_POP,US_CIT,PER_CIT,NON_CIT,PERNCIT,POV_POP,POV,PER_POV,NO_POV,PER_NPOV,TOT_POP,NO_INS,PER_NINS
G11101,2014-2018,11101,30043,12915,0.429883833,4713,0.156875146,192,41,233,0.00775555,6842,0.227740239,3731,1609,5340,0.177745232,30043,7908,0.263222714,15596,1943,0.124583226,11850,0.759810208,26,0.001667094,54,0.003462426,209,0.013400872,962,0.061682483,21,0.001346499,531,0.034047192,22131,2798,0.126428991,5325,0.240612715,3381,0.15277213,6342,0.286566355,4285,0.193619809,0.480186164,65392,13169,2481,0.188396993,10939,600,0.054849621,2410,0.220312643,2931,0.267940397,1785,0.163177621,787,0.071944419,1956,0.178809763,30043,24661,0.820856772,5382,0.179143228,29633,5497,0.185502649,24136,0.814497351,29689,1730,0.05827074
G11102,2014-2018,11102,30800,18207,0.591136364,2964,0.096233766,24,16,40,0.001298701,4650,0.150974026,4011,928,4939,0.160357143,30800,9472,0.307532468,16636,2635,0.15839144,11990,0.720726136,86,0.005169512,37,0.002224092,260,0.015628757,949,0.057044963,77,0.004628516,602,0.036186583,23543,3473,0.147517309,4721,0.200526696,4023,0.170878817,7540,0.320265047,3786,0.160812131,0.481077178,64067,13072,2077,0.158889229,11331,564,0.049774954,2349,0.207307387,2608,0.230165034,1974,0.174212338,973,0.08587062,2439,0.215250199,30800,25141,0.816266234,5659,0.183733766,30513,5345,0.175171238,25168,0.824828762,30525,3065,0.1004095
G11103,2014-2018,11103,36140,25632,0.709241837,961,0.026591035,122,45,167,0.004620919,5379,0.148837853,2748,1253,4001,0.110708356,36140,8204,0.227006087,21813,3398,0.155778664,15954,0.731398707,110,0.005042864,17,0.000779352,275,0.012607161,1405,0.064411131,67,0.003071563,587,0.026910558,28821,3408,0.118247111,5928,0.205683356,4577,0.158807814,9684,0.336004996,5224,0.181256723,0.517261719,71437,15665,1118,0.071369295,13129,419,0.031914083,2855,0.217457537,3242,0.246934268,1739,0.132454871,935,0.071216391,3232,0.246172595,36140,29417,0.813973437,6723,0.186026563,36044,4324,0.119964488,31720,0.880035512,36140,3968,0.109795241
G11104,2014-2018,11104,26119,17459,0.668440599,490,0.018760289,71,0,71,0.002718328,5769,0.220873693,1730,600,2330,0.089207091,26119,8210,0.314330564,14921,2391,0.160243951,10711,0.717847329,104,0.006970042,0,0,256,0.017157027,663,0.044434019,57,0.003820119,739,0.049527512,20640,2889,0.13997093,4381,0.212257752,3905,0.189195736,6074,0.294282946,3391,0.164292636,0.458575581,61269,11619,958,0.082451158,9321,180,0.019311233,1709,0.183349426,2087,0.223903015,1624,0.174230233,882,0.09462504,2329,0.249865894,26119,18683,0.715303036,7436,0.284696964,26047,3131,0.120205782,22916,0.879794218,26119,3555,0.136107814
G11105,2014-2018,11105,37382,27867,0.745465732,960,0.025680809,243,0,243,0.006500455,4658,0.124605425,2486,1168,3654,0.097747579,37382,8212,0.21967792,21595,5001,0.231581385,13843,0.641028016,38,0.001759667,30,0.00138921,179,0.008288956,1430,0.066219032,86,0.003982403,988,0.045751331,29352,3832,0.130553284,5881,0.200361134,5387,0.183530935,9134,0.311188335,5118,0.174366312,0.485554647,73959,15363,1521,0.099004101,11108,341,0.030698596,2338,0.210478934,2939,0.264584084,1645,0.148091466,868,0.07814188,2478,0.223082463,37382,32276,0.863410197,5106,0.136589803,37348,3969,0.106270751,33379,0.893729249,37335,3232,0.086567564
G11106,2014-2018,11106,38363,20734,0.540468681,2727,0.071084118,108,8,116,0.003023747,8086,0.210776008,4843,1857,6700,0.174647447,38363,10844,0.282668196,21215,2960,0.139523922,15351,0.723591798,122,0.005750648,28,0.001319821,342,0.016120669,1558,0.073438605,62,0.002922461,792,0.037332076,30072,4217,0.140230114,5546,0.184424049,5300,0.176243682,10125,0.336691939,4884,0.162410215,0.499102155,63703,16992,2367,0.139300847,13964,536,0.038384417,3002,0.214981381,3715,0.266041249,2166,0.155113148,1085,0.077699799,2969,0.212618161,38363,31481,0.820608399,6882,0.179391601,38294,5147,0.134407479,33147,0.865592521,38355,3192,0.083222526
G11109,2014-2018,11109,5981,4013,0.670958034,272,0.045477345,0,0,0,0,1500,0.250794182,34,162,196,0.03277044,5981,333,0.055676308,4073,439,0.107782961,3476,0.853424994,0,0,0,0,60,0.014731156,14,0.00343727,0,0,84,0.020623619,4882,40,0.008193363,344,0.070462925,416,0.085210979,1964,0.402294142,2118,0.433838591,0.836132732,148590,2954,0,0,2663,157,0.058956065,796,0.298911003,658,0.247089748,417,0.156590312,84,0.031543372,426,0.159969959,5981,4604,0.769770941,1377,0.230229059,5981,332,0.055509112,5649,0.944490888,5981,472,0.078916569
G11201,2014-2018,11201,62823,40248,0.640657084,8537,0.135889722,147,58,205,0.003263136,7430,0.118268787,2701,3702,6403,0.101921271,62823,7267,0.115674196,35492,2385,0.067198242,24294,0.68449228,398,0.011213795,7,0.000197228,1224,0.034486645,4127,0.116279725,164,0.00462076,2893,0.081511326,47602,2578,0.054157388,4657,0.097832024,5091,0.106949288,16981,0.356728709,18295,0.384332591,0.7410613,124996,28067,2363,0.084191399,17664,1476,0.083559783,4708,0.266530797,4549,0.257529438,2076,0.117527174,925,0.052366395,3000,0.169836957,62823,56600,0.900943922,6223,0.099056078,59307,7709,0.129984656,51598,0.870015344,61982,3375,0.054451292
G11203,2014-2018,11203,75451,3330,0.044134604,67171,0.890259904,114,0,114,0.001510914,1431,0.018965951,2172,1233,3405,0.045128627,75451,4846,0.064227114,34264,10614,0.309771188,20595,0.601068177,288,0.008405323,0,0,103,0.003006071,1592,0.04646276,65,0.001897035,1007,0.029389447,52931,7128,0.134665886,19070,0.360280365,14311,0.27037086,8334,0.157450265,4088,0.077232624,0.234682889,51277,27761,4934,0.17773135,16483,560,0.033974398,2552,0.154826185,3040,0.184432446,2350,0.142571134,1247,0.075653704,5539,0.336043196,75451,63942,0.847463917,11509,0.152536083,73918,12075,0.163356693,61843,0.836643307,74280,5958,0.080210016
G11204,2014-2018,11204,76978,44686,0.58050352,893,0.011600717,178,13,191,0.002481228,24594,0.319493881,5311,1303,6614,0.085920653,76978,8396,0.109070124,30807,9532,0.309410199,16189,0.525497452,100,0.003246016,0,0,262,0.008504561,3654,0.118609407,104,0.003375856,966,0.03135651,49510,13284,0.268309432,14056,0.283902242,8715,0.176025045,9241,0.186649162,4214,0.085114118,0.27176328,49785,23601,6313,0.267488666,14853,457,0.030768195,2064,0.138961826,2563,0.172557732,1777,0.11963913,1471,0.099037232,5645,0.380057901,76978,62496,0.811868326,14482,0.188131674,76789,17475,0.227571657,59314,0.772428343,76921,6332,0.082318223
G11205,2014-2018,11205,46064,22570,0.489970476,14651,0.318057485,272,8,280,0.006078499,3184,0.069121223,3619,1760,5379,0.116772317,46064,8153,0.176992879,21070,2698,0.128049359,12578,0.596962506,106,0.00503085,0,0,1121,0.053203607,3107,0.147460845,139,0.006597057,1321,0.062695776,27491,4696,0.170819541,5523,0.200902113,4871,0.177185261,7130,0.259357608,5271,0.191735477,0.451093085,56708,16294,4481,0.275009206,12369,529,0.042768211,2066,0.167030479,3180,0.257094349,1991,0.160966933,963,0.07785593,3187,0.25766028,46064,41082,0.891846127,4982,0.108153873,44380,12957,0.291955836,31423,0.708044164,45890,2684,0.058487688
G11206,2014-2018,11206,88349,41715,0.472161541,23405,0.264915279,638,33,671,0.007594879,6056,0.068546333,13163,3339,16502,0.186781967,88349,32797,0.371220953,36238,4570,0.126110713,24245,0.669049065,197,0.005436282,79,0.002180032,1077,0.029720183,4298,0.11860478,101,0.00278713,1671,0.046111816,53392,13953,0.261331286,14476,0.271126761,10453,0.195778394,10947,0.205030716,3563,0.066732844,0.27176356,36404,31042,12527,0.403550029,27768,1301,0.046852492,4612,0.166090464,6571,0.236639297,4707,0.169511668,2264,0.0815327,7195,0.259111207,88349,79875,0.904084936,8474,0.095915064,87950,32154,0.365594088,55796,0.634405912,88181,6952,0.078837845
G11207,2014-2018,11207,91972,13372,0.145392076,59171,0.643358848,386,86,472,0.005131997,1300,0.014134737,15394,2263,17657,0.191982342,91972,30605,0.33276432,37278,8941,0.239846558,25397,0.68128655,87,0.002333816,8,0.000214604,222,0.005955255,1392,0.037341059,152,0.004077472,1079,0.028944686,60555,13199,0.217967137,22393,0.369796053,15605,0.257699612,6628,0.109454215,2730,0.045082982,0.154537198,37243,33240,12201,0.367057762,24800,1025,0.041330645,3263,0.131572581,4319,0.174153226,3364,0.135645161,2498,0.100725806,8652,0.348870968,91972,79423,0.8635563,12549,0.1364437,90991,26291,0.288940664,64700,0.711059336,91462,7058,0.07716866
G11208,2014-2018,11208,98660,25549,0.258960065,53666,0.543948915,339,62,401,0.004064464,5621,0.056973444,11620,1803,13423,0.136053112,98660,40756,0.413095479,39165,10419,0.266028342,25936,0.662223924,130,0.00331929,0,0,78,0.001991574,1757,0.044861483,163,0.004161879,682,0.017413507,61661,11760,0.190720228,29210,0.473719207,11602,0.188157831,6539,0.106047583,2550,0.041355152,0.147402734,40733,32181,9508,0.295453839,23804,1028,0.043186019,3684,0.154763905,4041,0.169761385,3025,0.127079482,1901,0.079860528,7540,0.316753487,98660,82199,0.833154267,16461,0.166845733,98268,25327,0.257733952,72941,0.742266048,98534,6443,0.065388597
G11209,2014-2018,11209,67809,50050,0.738102612,2078,0.0306449,211,69,280,0.004129245,9115,0.134421684,3855,2431,6286,0.092701559,67809,11441,0.168723916,33648,9199,0.273389206,19422,0.577211127,71,0.002110081,0,0,210,0.006241084,2831,0.084135758,182,0.00540894,1733,0.051503804,50759,5991,0.11802833,9568,0.188498591,9884,0.194724088,14420,0.284087551,10896,0.214661439,0.49874899,72314,29297,3485,0.118954159,18269,845,0.046253216,4152,0.227270239,4036,0.220920685,2428,0.132902731,1228,0.067217691,4574,0.250369478,67809,60081,0.886032828,7728,0.113967172,67540,8978,0.132928635,58562,0.867071365,67517,4463,0.066101871
G11210,2014-2018,11210,67040,20877,0.311411098,39272,0.585799523,70,0,70,0.001044153,2863,0.042705847,2809,1149,3958,0.059039379,67040,4716,0.070346062,30106,10262,0.340862287,16634,0.552514449,185,0.006144954,9,0.000298944,120,0.003985916,1696,0.056334286,215,0.007141434,985,0.032717731,42951,4752,0.110637703,11681,0.271961072,11237,0.261623711,8873,0.206584247,6408,0.149193267,0.355777514,65900,22267,3873,0.173934522,12361,238,0.019254106,2487,0.201197314,2952,0.23881563,1867,0.15103956,1175,0.095057034,3168,0.256289944,67040,57230,0.853669451,9810,0.146330549,66700,8288,0.124257871,58412,0.875742129,67004,4330,0.064623008
G11211,2014-2018,11211,102624,76620,0.74660898,6611,0.064419629,499,8,507,0.004940365,5753,0.056059012,9801,3332,13133,0.127972014,102624,24955,0.243169239,51627,6154,0.119201193,32274,0.625138009,264,0.005113603,52,0.001007225,1458,0.028241037,7646,0.1481008,201,0.003893312,3578,0.069304821,68586,11901,0.173519377,12702,0.185198145,9951,0.145087919,22457,0.327428338,11575,0.168766221,0.496194559,71225,39384,9090,0.230804388,32900,1871,0.056869301,6292,0.191246201,7277,0.22118541,5212,0.158419453,2466,0.074954407,8417,0.255835866,102624,92270,0.899107421,10354,0.100892579,102179,26791,0.262196733,75388,0.737803267,102410,6271,0.061234254
G11212,2014-2018,11212,76527,5487,0.071700184,62425,0.815725169,168,30,198,0.002587322,986,0.012884341,5724,1707,7431,0.097102983,76527,14266,0.186417866,26507,6047,0.228128419,17874,0.674312446,80,0.003018071,0,0,80,0.003018071,1679,0.063341759,55,0.002074924,692,0.026106312,53004,11843,0.223435967,19044,0.359293638,14359,0.270904083,5545,0.104614746,2213,0.041751566,0.146366312,26239,31454,14324,0.45539518,26805,1126,0.042007088,2892,0.107890319,4788,0.178623391,3949,0.147323261,2364,0.088192501,10188,0.380078344,76527,65573,0.856860977,10954,0.143139023,74522,26929,0.361356378,47593,0.638643622,75880,7189,0.094741697
G11213,2014-2018,11213,66295,14869,0.224285391,44813,0.675963496,108,0,108,0.001629082,1357,0.020469115,3261,1887,5148,0.077652915,66295,7060,0.106493702,28564,5066,0.177356113,18688,0.654250105,252,0.008822294,23,0.000805209,472,0.016524296,2614,0.091513794,114,0.003991038,1335,0.046737152,43266,7789,0.180025886,12237,0.282831785,11089,0.256298248,7764,0.179448065,4387,0.101396015,0.280844081,41710,25027,7781,0.310904223,21124,723,0.034226472,3034,0.143628101,3891,0.184198069,3804,0.18007953,2186,0.103484189,6337,0.299990532,66295,57175,0.862433064,9120,0.137566936,65456,15449,0.236021144,50007,0.763978856,65957,6102,0.09251482
G11214,2014-2018,11214,92946,45769,0.49242571,1364,0.014675188,192,11,203,0.002184064,34861,0.375067243,8279,2470,10749,0.115647795,92946,15273,0.164321219,41955,12160,0.289834346,24725,0.589321893,245,0.00583959,13,0.000309856,268,0.006387796,3046,0.072601597,220,0.005243714,1278,0.030461208,66593,16002,0.240295527,17360,0.26068806,12158,0.182571742,13738,0.206297959,7335,0.110146712,0.316444671,54041,31933,7817,0.244793787,21304,888,0.041682313,3956,0.185692828,4276,0.200713481,2722,0.127769433,1854,0.087025911,6369,0.298957942,92946,72187,0.776655262,20759,0.223344738,92331,16168,0.175109118,76163,0.824890882,92451,10262,0.11099934
G11215,2014-2018,11215,70156,53421,0.761460174,3233,0.046083015,94,0,94,0.001339871,5572,0.079423,3692,4144,7836,0.111693939,70156,11428,0.162894122,40711,4400,0.108078898,27551,0.676745843,108,0.002652846,33,0.000810592,1256,0.030851613,3435,0.08437523,160,0.003930142,3768,0.092554838,52178,3465,0.066407298,4313,0.082659358,5031,0.096419947,18903,0.362279121,20466,0.392234275,0.754513396,123583,28635,1605,0.056050288,17024,945,0.055509868,4718,0.277138158,4673,0.274494831,2128,0.125,1215,0.071369831,2900,0.170347744,70156,64049,0.912951137,6107,0.087048863,69857,4957,0.070959245,64900,0.929040755,70040,2560,0.036550543
G11216,2014-2018,11216,56308,16316,0.289763444,32083,0.569776941,157,10,167,0.002965831,2925,0.051946437,2436,2381,4817,0.085547347,56308,6079,0.107959793,31174,3842,0.123243729,22563,0.723776224,188,0.006030667,73,0.002341695,1025,0.032879964,1719,0.055142106,146,0.00468339,1618,0.051902226,42625,5487,0.128727273,9139,0.214404692,8057,0.189020528,12331,0.289290323,7611,0.178557185,0.467847507,61121,24079,4825,0.200382076,18751,695,0.03706469,3784,0.201802571,4429,0.236200736,2766,0.147512133,1477,0.078769132,4730,0.252253213,56308,50180,0.891169994,6128,0.108830006,56062,9737,0.173682708,46325,0.826317292,56181,4592,0.081735818
G11217,2014-2018,11217,41407,24009,0.579829497,8163,0.19714058,46,10,56,0.001352428,3135,0.075711836,4156,1888,6044,0.145965658,41407,7671,0.185258531,22708,1497,0.065923903,16401,0.722256473,149,0.006561564,52,0.002289942,629,0.027699489,1752,0.077153426,145,0.006385415,2083,0.091729787,31566,3539,0.1121143,3234,0.102452005,3800,0.12038269,10482,0.332066147,10511,0.332984857,0.665051004,107362,17447,2181,0.125007165,12230,938,0.076696648,3283,0.268438267,3498,0.286017989,1766,0.144399019,697,0.056991006,1721,0.140719542,41407,37812,0.913178931,3595,0.086821069,40747,5961,0.146292979,34786,0.853707021,40880,1826,0.044667319
G11218,2014-2018,11218,74508,44496,0.597197616,6015,0.080729586,403,0,403,0.005408815,13810,0.185349224,6825,2959,9784,0.131314758,74508,13089,0.175672411,33136,6964,0.210164172,20225,0.610363351,399,0.012041284,18,0.000543216,601,0.018137373,3342,0.100857074,189,0.005703766,1398,0.042189763,48065,7965,0.165713097,9562,0.198938937,8881,0.184770623,11574,0.240798918,10083,0.209778425,0.450577343,69415,24866,4501,0.181010215,15760,322,0.020431472,3060,0.194162437,3636,0.23071066,2263,0.143591371,1143,0.072525381,4742,0.300888325,74508,63532,0.85268696,10976,0.14731304,74104,14736,0.198855662,59368,0.801144338,74293,5744,0.077315494
G11219,2014-2018,11219,90036,60521,0.672186681,931,0.010340308,224,14,238,0.002643387,22042,0.244813186,5492,812,6304,0.070016438,90036,10913,0.121207073,32146,8369,0.260343433,12862,0.400111989,191,0.005941641,29,0.000902134,440,0.013687551,8800,0.273751011,301,0.009363529,1154,0.035898712,49091,16680,0.339777149,16046,0.326862358,6942,0.141410849,5918,0.120551629,3505,0.071398016,0.191949645,39295,24430,8879,0.363446582,17743,397,0.022375021,2292,0.129177704,2224,0.125345207,2248,0.126697853,1494,0.084202221,8247,0.464803021,90036,74761,0.83034564,15275,0.16965436,89307,31731,0.355302496,57576,0.644697504,89553,6111,0.06823892
G11220,2014-2018,11220,95643,29005,0.303263177,2458,0.025699738,428,0,428,0.004474975,39493,0.412920967,21805,2454,24259,0.253641145,95643,39840,0.416549042,42785,8416,0.196704452,26314,0.615028632,50,0.001168634,103,0.002407386,533,0.012457637,6517,0.152319738,203,0.004744654,649,0.015168868,65094,30535,0.469090853,13576,0.208559929,7397,0.113635665,9040,0.138876087,4546,0.069837466,0.208713553,47079,28083,8111,0.288822419,20781,874,0.042057649,3288,0.158221452,3819,0.183773639,3004,0.144555122,2109,0.101486935,6778,0.326163322,95643,63063,0.659358238,32580,0.340641762,95152,27959,0.293835127,67193,0.706164873,95438,15363,0.160973616
G11221,2014-2018,11221,83835,23203,0.276769846,41079,0.489998211,558,16,574,0.006846782,2815,0.033577861,12889,3275,16164,0.1928073,83835,28781,0.343305302,40465,6814,0.168392438,27701,0.68456691,346,0.008550599,45,0.001112072,1401,0.034622513,2135,0.052761646,141,0.003484493,1882,0.046509329,56361,11935,0.211759905,14308,0.253863487,12476,0.221358741,11839,0.210056599,5803,0.102961268,0.313017867,50153,30871,9250,0.299633961,24225,688,0.028400413,3875,0.15995872,4897,0.202146543,4435,0.183075335,2067,0.085325077,6769,0.279422085,83835,73823,0.880574939,10012,0.119425061,83193,19276,0.231702186,63917,0.768297814,83552,9450,0.113103217
G11222,2014-2018,11222,36492,29893,0.819165845,1590,0.043571194,96,6,102,0.002795133,1841,0.050449414,1550,1516,3066,0.084018415,36492,5197,0.142414776,23057,3313,0.143687383,15153,0.65719738,223,0.009671683,47,0.002038427,971,0.042113024,2111,0.09155571,79,0.003426291,1160,0.050310101,30177,2687,0.089041323,4608,0.152699075,5154,0.170792325,11797,0.390926865,5931,0.196540412,0.587467276,85111,17256,1667,0.09660408,14165,602,0.042499118,3528,0.249064596,3381,0.238686904,1794,0.126650194,906,0.063960466,3431,0.242216731,36492,32117,0.880110709,4375,0.119889291,36397,3850,0.105777949,32547,0.894222051,36492,3179,0.087114984
G11223,2014-2018,11223,81789,46811,0.572338579,3886,0.047512502,239,139,378,0.004621648,19777,0.241805133,8306,2631,10937,0.133722139,81789,13697,0.167467508,34111,9670,0.283486265,18914,0.554483891,71,0.00208144,56,0.001641699,386,0.011315998,3051,0.089443288,154,0.004514673,1809,0.053032746,55076,12194,0.221403152,15062,0.27347665,10358,0.188067398,10981,0.19937904,6481,0.11767376,0.3170528,50108,27958,7624,0.272694756,17994,865,0.048071579,2668,0.148271646,3204,0.178059353,3208,0.178281649,1260,0.070023341,5907,0.328276092,81789,68143,0.833156048,13646,0.166843952,81617,16552,0.202800887,65065,0.797199113,81746,6821,0.083441392
G11224,2014-2018,11224,46707,27137,0.581004989,10495,0.224698653,68,4,72,0.001541525,2769,0.059284476,4934,1300,6234,0.133470358,46707,9516,0.203738198,16222,4806,0.296264332,9183,0.566083097,82,0.005054864,0,0,62,0.00382197,1575,0.097090371,67,0.004130194,447,0.027555172,33875,6659,0.196575646,8097,0.23902583,6988,0.206287823,6942,0.204929889,5189,0.153180812,0.358110701,33131,18725,8010,0.42777036,13522,708,0.052359118,2365,0.174900163,2530,0.1871025,3075,0.227407188,1156,0.085490312,3295,0.243676971,46707,41864,0.896311045,4843,0.103688955,45892,12792,0.278741393,33100,0.721258607,45933,2878,0.062656478
G11225,2014-2018,11225,58882,16038,0.272375259,37614,0.63880303,49,27,76,0.001290717,1560,0.026493665,2020,1574,3594,0.061037329,58882,4913,0.083438063,30942,4032,0.130308319,22519,0.72778101,212,0.006851529,0,0,570,0.018421563,1900,0.06140521,160,0.005170965,1549,0.050061405,42921,5591,0.130262575,9871,0.229980662,10897,0.253885045,9697,0.225926703,6865,0.159945015,0.385871718,55862,24105,4539,0.188301182,20328,677,0.033303817,3868,0.190279418,4312,0.212121212,2958,0.145513577,1653,0.081316411,5784,0.284533648,58882,50888,0.864236948,7994,0.135763052,58720,10895,0.185541553,47825,0.814458447,58842,4833,0.08213521
G11226,2014-2018,11226,100277,15288,0.152457692,68415,0.682260139,297,0,297,0.002961796,2896,0.028880002,10704,2677,13381,0.13344037,100277,17145,0.170976395,47819,7050,0.147430937,34815,0.728057885,343,0.007172881,17,0.000355507,757,0.015830528,2578,0.053911625,349,0.007298354,1910,0.039942282,68636,10946,0.159478991,22955,0.334445481,15261,0.222346873,12809,0.186622181,6665,0.097106475,0.283728656,52052,36733,10229,0.278468952,32169,1053,0.032733377,5912,0.183779415,6726,0.209083279,4511,0.14022817,2681,0.083341105,9895,0.307594268,100277,81756,0.815301615,18521,0.184698385,99938,17403,0.174137966,82535,0.825862034,100066,11113,0.111056703
G11228,2014-2018,11228,44994,25047,0.556674223,521,0.011579322,137,31,168,0.003733831,16023,0.356114149,2253,982,3235,0.071898475,44994,5838,0.129750633,20000,7884,0.3942,9496,0.4748,32,0.0016,8,0.0004,88,0.0044,1801,0.09005,73,0.00365,618,0.0309,32221,6744,0.209304491,8858,0.274913876,5811,0.18034822,6935,0.215232302,3873,0.120201111,0.335433413,67911,15306,2166,0.141513132,6863,149,0.021710622,1394,0.20311817,1265,0.184321725,615,0.089610957,666,0.09704211,2256,0.328719219,44994,38054,0.845757212,6940,0.154242788,44777,6165,0.137682292,38612,0.862317708,44825,2732,0.060948132
G11229,2014-2018,11229,83615,54043,0.6463314,4985,0.05961849,208,76,284,0.00339652,18540,0.221730551,3437,2326,5763,0.06892304,83615,9039,0.108102613,37049,12977,0.350265864,19026,0.513536128,168,0.004534535,31,0.00083673,298,0.008043402,2551,0.06885476,309,0.008340306,1689,0.045588275,59080,8972,0.151861882,16107,0.272630332,11778,0.199356804,13376,0.226404875,8847,0.149746107,0.376150982,60873,30946,6444,0.208233697,16345,638,0.039033344,3252,0.198959927,2958,0.180972775,2661,0.16280208,1462,0.089446314,4695,0.287243805,83615,71337,0.853160318,12278,0.146839682,83400,12184,0.146091127,71216,0.853908873,83496,5639,0.067536169
